COUNT,FOR_TEN,FOR_CATEGO,STATE,FOR_BURNS,FOR_BURN_T
437,PRIV,Native forest,NT,4,Planned and Unplanned burns
49,PRIV,Native forest,NT,5,Planned and Unplanned burns
5,PRIV,Native forest,NT,3,Unplanned burns only
14,PRIV,Native forest,NT,4,Unplanned burns only
31,PRIV,Native forest,NT,4,Unplanned burns only
642,OCL,Native forest,NT,4,Planned and Unplanned burns
6512,LEASE,Native forest,NT,3,Unplanned burns only
6570,LEASE,Native forest,NT,2,Planned and Unplanned burns
1295,PRIV,Native forest,NT,3,Planned and Unplanned burns
1629,PRIV,Native forest,NT,3,Planned and Unplanned burns
3,PRIV,Native forest,NT,4,Planned and Unplanned burns
2,PRIV,Native forest,NT,4,Planned and Unplanned burns
26,OCL,Commercial plantation,NT,3,Planned burns only
2152, ,Non-forest,NT,-9, 
6,OCL,Native forest,NT,4,Planned and Unplanned burns
2358,OCL,Native forest,NT,4,Planned and Unplanned burns
6,OCL,Commercial plantation,NT,3,Planned and Unplanned burns
188,LEASE,Native forest,NT,2,Unplanned burns only
793,LEASE,Native forest,NT,4,Unplanned burns only
2306,LEASE,Native forest,NT,3,Unplanned burns only
5470,LEASE,Native forest,NT,3,Unplanned burns only
200,LEASE,Native forest,NT,5,Planned and Unplanned burns
1086,LEASE,Native forest,NT,4,Planned and Unplanned burns
4,PRIV,Native forest,NT,3,Planned and Unplanned burns
1,PRIV,Native forest,NT,3,Planned and Unplanned burns
3,PRIV,Native forest,NT,4,Planned and Unplanned burns
50,PRIV,Native forest,NT,4,Planned and Unplanned burns
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
21,PRIV,Native forest,NT,3,Unplanned burns only
335, ,Non-forest,NT,-9, 
84892, ,Non-forest,NT,-9, 
13639, ,Non-forest,NT,-9, 
35,LEASE,Native forest,NT,2,Planned and Unplanned burns
3,PRIV,Native forest,NT,3,Planned and Unplanned burns
341,PRIV,Native forest,NT,4,Planned burns only
2,PRIV,Native forest,NT,4,Planned and Unplanned burns
2074,PRIV,Native forest,NT,3,Planned and Unplanned burns
667,PRIV,Native forest,NT,2,Planned and Unplanned burns
1277,PRIV,Native forest,NT,3,Planned and Unplanned burns
4,PRIV,Native forest,NT,4,Planned and Unplanned burns
6355,PRIV,Native forest,Qld,1,Unplanned burns only
5274,LEASE,Native forest,Qld,3,Unplanned burns only
4816,LEASE,Native forest,Qld,2,Unplanned burns only
1,OCL,Native forest,Qld,3,Planned and Unplanned burns
28639,LEASE,Native forest,NT,2,Unplanned burns only
98,LEASE,Native forest,NT,1,Unplanned burns only
6,PRIV,Native forest,NT,3,Planned burns only
72,PRIV,Native forest,NT,4,Planned and Unplanned burns
38,PRIV,Native forest,NT,3,Planned and Unplanned burns
22,PRIV,Native forest,NT,3,Planned and Unplanned burns
22,PRIV,Native forest,NT,3,Planned and Unplanned burns
23,PRIV,Native forest,NT,2,Planned and Unplanned burns
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
5,PRIV,Native forest,NT,1,Unplanned burns only
4578,PRIV,Native forest,NT,2,Unplanned burns only
26,PRIV,Native forest,Qld,3,Planned and Unplanned burns
8713,OCL,Native forest,NT,1,Planned burns only
24,OCL,Native forest,NT,2,Planned burns only
2245, ,Non-forest,NT,-9, 
15,OCL,Commercial plantation,NT,2,Planned burns only
21,OCL,Native forest,NT,2,Planned and Unplanned burns
2724,OCL,Native forest,NT,2,Planned and Unplanned burns
399,OCL,Native forest,NT,2,Planned and Unplanned burns
981,OCL,Native forest,NT,3,Planned and Unplanned burns
3589, ,Non-forest,NT,-9, 
5,OCL,Commercial plantation,NT,3,Planned and Unplanned burns
8,OCL,Commercial plantation,NT,2,Unplanned burns only
11,OCL,Native forest,NT,2,Unplanned burns only
4904,LEASE,Native forest,NT,3,Unplanned burns only
19469, ,Non-forest,NT,-9, 
2584,LEASE,Native forest,NT,4,Unplanned burns only
165,LEASE,Native forest,NT,3,Planned and Unplanned burns
37,PRIV,Native forest,NT,4,Planned and Unplanned burns
2,PRIV,Native forest,NT,4,Planned and Unplanned burns
30,PRIV,Native forest,NT,4,Planned and Unplanned burns
59,PRIV,Native forest,NT,3,Planned and Unplanned burns
962,PRIV,Native forest,NT,3,Planned and Unplanned burns
2125,PRIV,Native forest,NT,2,Planned and Unplanned burns
28,PRIV,Native forest,NT,3,Planned and Unplanned burns
38,PRIV,Native forest,NT,4,Planned and Unplanned burns
116,PRIV,Native forest,NT,4,Planned and Unplanned burns
2,PRIV,Native forest,NT,2,Planned and Unplanned burns
2,PRIV,Native forest,NT,2,Planned and Unplanned burns
40,PRIV,Native forest,NT,5,Planned and Unplanned burns
390,PRIV,Native forest,Qld,1,Planned burns only
137,PRIV,Native forest,Qld,2,Planned and Unplanned burns
2,OCL,Native forest,NT,3,Planned and Unplanned burns
36,LEASE,Native forest,NT,3,Unplanned burns only
3324,LEASE,Native forest,NT,3,Unplanned burns only
53,LEASE,Native forest,NT,1,Unplanned burns only
16,LEASE,Native forest,NT,1,Unplanned burns only
567,LEASE,Native forest,NT,1,Unplanned burns only
64,PRIV,Native forest,NT,3,Planned and Unplanned burns
286,PRIV,Native forest,NT,3,Planned and Unplanned burns
24,PRIV,Native forest,NT,4,Planned and Unplanned burns
253,PRIV,Native forest,NT,2,Planned burns only
34,PRIV,Native forest,NT,3,Planned burns only
2,PRIV,Native forest,NT,2,Planned and Unplanned burns
11,PRIV,Native forest,NT,5,Planned and Unplanned burns
63,PRIV,Native forest,NT,3,Unplanned burns only
30,PRIV,Native forest,NT,2,Unplanned burns only
1,PRIV,Native forest,NT,3,Unplanned burns only
12,LEASE,Native forest,Qld,2,Planned and Unplanned burns
384,OCL,Native forest,NT,2,Planned burns only
10,OCL,Native forest,NT,3,Planned and Unplanned burns
4922, ,Non-forest,NT,-9, 
9,OCL,Commercial plantation,NT,3,Unplanned burns only
16,LEASE,Native forest,NT,4,Unplanned burns only
5,LEASE,Native forest,NT,4,Unplanned burns only
197,LEASE,Native forest,NT,5,Unplanned burns only
4361804, ,Non-forest,NT,-9, 
2,LEASE,Native forest,NT,1,Unplanned burns only
2,PRIV,Native forest,NT,2,Planned and Unplanned burns
82596,LEASE,Native forest,NT,0,Forest not burnt
2777,LEASE,Native forest,Qld,1,Unplanned burns only
4959,OCL,Native forest,NT,2,Planned and Unplanned burns
2,OCL,Native forest,NT,3,Planned and Unplanned burns
68,OCL,Native forest,NT,3,Planned and Unplanned burns
346, ,Non-forest,NT,-9, 
162,OCL,Native forest,NT,3,Planned and Unplanned burns
5,OCL,Native forest,NT,3,Planned and Unplanned burns
197, ,Non-forest,NT,-9, 
17007, ,Non-forest,NT,-9, 
456,LEASE,Native forest,NT,3,Unplanned burns only
178796,LEASE,Native forest,NT,1,Unplanned burns only
3,PRIV,Native forest,NT,3,Planned and Unplanned burns
70,PRIV,Native forest,NT,3,Planned and Unplanned burns
896,PRIV,Native forest,NT,2,Planned and Unplanned burns
11,PRIV,Native forest,NT,3,Planned and Unplanned burns
1144,PRIV,Native forest,NT,3,Planned burns only
182,PRIV,Native forest,NT,3,Planned burns only
33,PRIV,Native forest,NT,3,Planned burns only
365,PRIV,Native forest,NT,2,Planned and Unplanned burns
2,PRIV,Native forest,NT,3,Unplanned burns only
969,OCL,Native forest,NT,3,Planned and Unplanned burns
394,LEASE,Native forest,NT,2,Planned and Unplanned burns
59,PRIV,Native forest,NT,5,Planned and Unplanned burns
158,PRIV,Native forest,NT,3,Planned and Unplanned burns
294,PRIV,Native forest,NT,2,Planned and Unplanned burns
1082,PRIV,Native forest,NT,4,Planned burns only
185,PRIV,Native forest,NT,3,Planned burns only
36,PRIV,Native forest,NT,3,Planned burns only
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
10,OCL,Native forest,NT,2,Planned and Unplanned burns
6,OCL,Commercial plantation,NT,1,Planned burns only
3853, ,Non-forest,NT,-9, 
3,OCL,Native forest,NT,4,Planned and Unplanned burns
8,OCL,Commercial plantation,NT,4,Planned and Unplanned burns
2,LEASE,Native forest,NT,2,Unplanned burns only
39,PRIV,Native forest,NT,4,Planned and Unplanned burns
23,PRIV,Native forest,NT,3,Planned and Unplanned burns
18,PRIV,Native forest,NT,3,Planned and Unplanned burns
1,PRIV,Native forest,NT,3,Planned and Unplanned burns
4,OCL,Native forest,NT,3,Planned and Unplanned burns
4,OCL,Native forest,NT,3,Planned and Unplanned burns
19,LEASE,Native forest,NT,2,Unplanned burns only
12,PRIV,Native forest,NT,5,Planned and Unplanned burns
53,PRIV,Native forest,NT,2,Planned and Unplanned burns
5,PRIV,Native forest,NT,5,Planned and Unplanned burns
7,PRIV,Native forest,NT,4,Planned and Unplanned burns
3,PRIV,Native forest,NT,3,Planned and Unplanned burns
503,LEASE,Native forest,NT,2,Planned and Unplanned burns
315,OCL,Native forest,NT,2,Planned and Unplanned burns
4,OCL,Native forest,NT,1,Planned burns only
10,OCL,Native forest,NT,3,Planned burns only
8,LEASE,Native forest,NT,5,Planned and Unplanned burns
162,LEASE,Native forest,NT,4,Planned and Unplanned burns
3321,LEASE,Native forest,NT,0,Forest not burnt
36,PRIV,Native forest,NT,2,Planned burns only
3,PRIV,Native forest,NT,4,Planned and Unplanned burns
12,PRIV,Native forest,NT,3,Unplanned burns only
41,LEASE,Native forest,NT,0,Forest not burnt
6,OCL,Commercial plantation,NT,3,Planned and Unplanned burns
15,OCL,Commercial plantation,NT,3,Planned and Unplanned burns
1913, ,Non-forest,NT,-9, 
31,LEASE,Native forest,NT,4,Planned and Unplanned burns
1,LEASE,Native forest,NT,5,Planned and Unplanned burns
269,LEASE,Native forest,NT,5,Planned and Unplanned burns
22731,LEASE,Native forest,NT,0,Forest not burnt
94,PRIV,Native forest,NT,2,Planned and Unplanned burns
235,PRIV,Native forest,NT,2,Planned burns only
11,PRIV,Native forest,NT,4,Planned and Unplanned burns
4,PRIV,Native forest,NT,3,Planned and Unplanned burns
3,PRIV,Native forest,NT,4,Planned and Unplanned burns
1,PRIV,Native forest,NT,4,Planned and Unplanned burns
3,PRIV,Native forest,NT,5,Unplanned burns only
8,OCL,Native forest,NT,2,Planned burns only
23,OCL,Native forest,NT,2,Planned and Unplanned burns
272,LEASE,Native forest,NT,4,Unplanned burns only
1,PRIV,Native forest,NT,3,Planned and Unplanned burns
4,PRIV,Native forest,NT,3,Planned and Unplanned burns
4,PRIV,Native forest,NT,2,Planned and Unplanned burns
3,PRIV,Native forest,NT,2,Unplanned burns only
1,OCL,Native forest,NT,2,Planned and Unplanned burns
136,LEASE,Native forest,NT,5,Planned and Unplanned burns
3062, ,Non-forest,NT,-9, 
31,PRIV,Native forest,NT,3,Planned and Unplanned burns
10,PRIV,Native forest,NT,3,Planned and Unplanned burns
450,PRIV,Native forest,NT,2,Planned burns only
23,PRIV,Native forest,NT,4,Planned burns only
3,PRIV,Native forest,NT,2,Planned and Unplanned burns
6,OCL,Native forest,NT,3,Planned and Unplanned burns
11,OCL,Native forest,NT,3,Planned and Unplanned burns
329, ,Non-forest,NT,-9, 
2,OCL,Native forest,NT,4,Planned and Unplanned burns
1,OCL,Native forest,NT,4,Planned and Unplanned burns
3,OCL,Commercial plantation,NT,4,Planned and Unplanned burns
5,OCL,Commercial plantation,NT,3,Unplanned burns only
34, ,Non-forest,NT,-9, 
20819, ,Non-forest,NT,-9, 
18,PRIV,Native forest,NT,2,Unplanned burns only
6,OCL,Native forest,NT,4,Planned and Unplanned burns
64, ,Non-forest,NT,-9, 
39, ,Non-forest,NT,-9, 
17,PRIV,Native forest,NT,4,Planned and Unplanned burns
99,PRIV,Native forest,NT,3,Planned and Unplanned burns
41,LEASE,Native forest,Qld,2,Unplanned burns only
1724,LEASE,Native forest,NT,2,Planned and Unplanned burns
911,LEASE,Native forest,NT,3,Planned and Unplanned burns
260,LEASE,Native forest,NT,4,Planned and Unplanned burns
3241, ,Non-forest,NT,-9, 
1068,LEASE,Native forest,NT,4,Planned and Unplanned burns
58,PRIV,Native forest,NT,3,Planned and Unplanned burns
43,PRIV,Native forest,NT,3,Planned and Unplanned burns
10,PRIV,Native forest,NT,4,Planned and Unplanned burns
39,LEASE,Native forest,NT,4,Planned and Unplanned burns
205,OCL,Native forest,NT,4,Planned and Unplanned burns
45,LEASE,Native forest,NT,2,Unplanned burns only
252,PRIV,Native forest,NT,3,Planned burns only
4,PRIV,Native forest,NT,2,Unplanned burns only
14,PRIV,Native forest,Qld,2,Planned and Unplanned burns
65054, ,Non-forest,NT,-9, 
66,LEASE,Native forest,NT,2,Planned and Unplanned burns
148,PRIV,Native forest,NT,2,Planned and Unplanned burns
1049,PRIV,Native forest,NT,1,Unplanned burns only
129,PRIV,Native forest,NT,2,Planned and Unplanned burns
40,PRIV,Native forest,Qld,2,Planned burns only
6660,PRIV,Native forest,Qld,3,Planned and Unplanned burns
39486, ,Non-forest,NT,-9, 
73577, ,Non-forest,NT,-9, 
83,LEASE,Native forest,NT,3,Planned and Unplanned burns
10,LEASE,Native forest,NT,2,Planned and Unplanned burns
34,LEASE,Native forest,NT,4,Planned and Unplanned burns
47,LEASE,Native forest,NT,2,Planned and Unplanned burns
33,LEASE,Native forest,NT,3,Planned and Unplanned burns
12,LEASE,Native forest,NT,3,Planned and Unplanned burns
3,OCL,Native forest,NT,3,Planned and Unplanned burns
680,LEASE,Native forest,NT,2,Unplanned burns only
99,LEASE,Native forest,NT,3,Planned and Unplanned burns
372,LEASE,Native forest,NT,5,Unplanned burns only
436,LEASE,Native forest,NT,5,Planned and Unplanned burns
6280,LEASE,Native forest,NT,3,Planned and Unplanned burns
2436,LEASE,Native forest,NT,3,Unplanned burns only
293,LEASE,Native forest,NT,3,Planned and Unplanned burns
9,PRIV,Native forest,NT,1,Unplanned burns only
9,PRIV,Native forest,NT,2,Planned burns only
214,PRIV,Native forest,NT,2,Planned and Unplanned burns
3,PRIV,Native forest,NT,5,Planned and Unplanned burns
137,PRIV,Native forest,NT,2,Planned and Unplanned burns
76,PRIV,Native forest,NT,3,Planned and Unplanned burns
112508,LEASE,Native forest,Qld,2,Unplanned burns only
25426,PRIV,Native forest,Qld,2,Planned and Unplanned burns
39,PRIV,Native forest,Qld,3,Planned and Unplanned burns
2366,PRIV,Native forest,Qld,3,Planned and Unplanned burns
234,PRIV,Native forest,Qld,1,Planned burns only
6236,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1101,LEASE,Native forest,NT,4,Planned and Unplanned burns
8194,LEASE,Native forest,NT,2,Planned and Unplanned burns
2926,LEASE,Native forest,NT,3,Planned and Unplanned burns
13982,LEASE,Native forest,NT,3,Planned and Unplanned burns
159, ,Non-forest,NT,-9, 
1920, ,Non-forest,NT,-9, 
2129249, ,Non-forest,NT,-9, 
140,PRIV,Native forest,NT,4,Planned and Unplanned burns
1,PRIV,Native forest,NT,3,Planned and Unplanned burns
9,PRIV,Native forest,NT,3,Unplanned burns only
4251,PRIV,Native forest,Qld,4,Planned and Unplanned burns
14795,PRIV,Native forest,Qld,2,Planned and Unplanned burns
1526,PRIV,Native forest,Qld,4,Planned and Unplanned burns
5731, ,Non-forest,NT,-9, 
2860, ,Non-forest,NT,-9, 
3989,LEASE,Native forest,NT,3,Unplanned burns only
7174,LEASE,Native forest,NT,3,Planned and Unplanned burns
229,PRIV,Native forest,NT,3,Planned and Unplanned burns
35,PRIV,Native forest,NT,4,Planned and Unplanned burns
221,PRIV,Native forest,NT,1,Planned burns only
880,PRIV,Native forest,NT,4,Unplanned burns only
132,PRIV,Native forest,Qld,4,Planned and Unplanned burns
21950, ,Non-forest,NT,-9, 
4950,LEASE,Native forest,NT,1,Unplanned burns only
991,LEASE,Native forest,NT,1,Planned burns only
40,LEASE,Native forest,NT,3,Planned and Unplanned burns
19,LEASE,Native forest,NT,4,Planned and Unplanned burns
755,LEASE,Native forest,NT,4,Planned and Unplanned burns
3,LEASE,Native forest,NT,4,Planned and Unplanned burns
10771, ,Non-forest,NT,-9, 
705,LEASE,Native forest,NT,5,Planned and Unplanned burns
873,LEASE,Native forest,NT,5,Planned and Unplanned burns
2,LEASE,Native forest,NT,2,Unplanned burns only
89810, ,Non-forest,NT,-9, 
147,LEASE,Native forest,NT,1,Unplanned burns only
1,PRIV,Native forest,NT,3,Unplanned burns only
80,PRIV,Native forest,NT,3,Planned and Unplanned burns
41,PRIV,Native forest,NT,4,Planned and Unplanned burns
6,PRIV,Native forest,NT,3,Planned and Unplanned burns
29071,PRIV,Native forest,Qld,2,Planned burns only
31,PRIV,Native forest,NT,4,Planned and Unplanned burns
83,PRIV,Native forest,NT,4,Planned and Unplanned burns
29,PRIV,Native forest,NT,4,Planned and Unplanned burns
7,PRIV,Native forest,NT,3,Planned and Unplanned burns
1804,PRIV,Native forest,NT,3,Unplanned burns only
2425,PRIV,Native forest,Qld,3,Planned and Unplanned burns
1017,PRIV,Native forest,Qld,3,Planned and Unplanned burns
44,LEASE,Native forest,NT,2,Planned burns only
98,LEASE,Native forest,NT,4,Unplanned burns only
848,LEASE,Native forest,NT,4,Unplanned burns only
7,LEASE,Native forest,NT,4,Planned and Unplanned burns
1,LEASE,Native forest,NT,5,Planned and Unplanned burns
5,LEASE,Native forest,NT,4,Planned and Unplanned burns
28,LEASE,Native forest,NT,5,Planned and Unplanned burns
29203,LEASE,Native forest,NT,3,Planned and Unplanned burns
1,LEASE,Native forest,NT,1,Planned burns only
51,LEASE,Native forest,NT,1,Unplanned burns only
42,PRIV,Native forest,NT,3,Planned and Unplanned burns
44,PRIV,Native forest,Qld,1,Planned burns only
1549,PRIV,Native forest,Qld,2,Planned and Unplanned burns
193,LEASE,Native forest,NT,3,Planned burns only
12540, ,Non-forest,NT,-9, 
194,PRIV,Native forest,NT,2,Unplanned burns only
58,PRIV,Native forest,NT,2,Planned burns only
13436,PRIV,Native forest,Qld,2,Planned and Unplanned burns
57784,PRIV,Native forest,Qld,1,Planned burns only
19,LEASE,Native forest,NT,4,Planned and Unplanned burns
4126,LEASE,Native forest,NT,1,Unplanned burns only
139,PRIV,Native forest,NT,3,Planned burns only
70,PRIV,Native forest,NT,4,Unplanned burns only
743,PRIV,Native forest,NT,2,Unplanned burns only
1093,PRIV,Native forest,Qld,1,Unplanned burns only
1588,LEASE,Native forest,Qld,1,Unplanned burns only
88,LEASE,Native forest,NT,2,Planned and Unplanned burns
1472,LEASE,Native forest,NT,3,Unplanned burns only
67,LEASE,Native forest,NT,3,Unplanned burns only
77,LEASE,Native forest,NT,2,Planned and Unplanned burns
15,LEASE,Native forest,NT,3,Planned and Unplanned burns
689,LEASE,Native forest,NT,3,Planned and Unplanned burns
3946,LEASE,Native forest,NT,4,Planned and Unplanned burns
6244, ,Non-forest,NT,-9, 
1052,LEASE,Native forest,NT,4,Planned and Unplanned burns
14,PRIV,Native forest,NT,2,Unplanned burns only
10,PRIV,Native forest,NT,3,Planned burns only
5,PRIV,Native forest,NT,4,Unplanned burns only
6,PRIV,Native forest,NT,5,Planned and Unplanned burns
1,LEASE,Native forest,Qld,2,Planned and Unplanned burns
13,LEASE,Native forest,Qld,1,Planned burns only
70,PRIV,Native forest,Qld,3,Planned and Unplanned burns
4,PRIV,Native forest,Qld,2,Planned and Unplanned burns
2,PRIV,Native forest,Qld,3,Planned and Unplanned burns
10319,PRIV,Native forest,Qld,2,Planned and Unplanned burns
9,PRIV,Native forest,Qld,2,Planned and Unplanned burns
656,LEASE,Native forest,Qld,1,Planned burns only
5700,LEASE,Native forest,NT,3,Planned burns only
6,OCL,Native forest,NT,3,Planned and Unplanned burns
35,LEASE,Native forest,NT,3,Unplanned burns only
9505, ,Non-forest,NT,-9, 
5687,LEASE,Native forest,NT,3,Planned and Unplanned burns
2,LEASE,Native forest,NT,3,Planned and Unplanned burns
8,LEASE,Native forest,NT,4,Planned and Unplanned burns
1,LEASE,Native forest,NT,2,Unplanned burns only
9,PRIV,Native forest,NT,2,Unplanned burns only
188,PRIV,Native forest,NT,3,Planned burns only
5470,PRIV,Native forest,Qld,4,Planned and Unplanned burns
2,OCL,Native forest,NT,4,Planned and Unplanned burns
